,domain,id,id_str,party,screen_name,state
31847,,1223339495686205440,1223339495686205440,RJD,GowrishankarSr4,To Be Added
31848,,113604992,113604992,INC,iammbp,To Be Added
31849,,850864178936127489,850864178936127488,To Be Added,rathorheena,To Be Added
31850,,1153623590979305472,1153623590979305472,OTHER,LadharParvinder,To Be Added
31851,,1018538026098515970,1018538026098515968,INC,AhmedAbidur,To Be Added
31852,,1013447136392851456,1013447136392851456,INC,IKhulakpam,To Be Added
31853,,749657905,749657905,BJP,UnmilHathi,To Be Added
31854,,787022701990912000,787022701990912000,INC,Aryaniyc,To Be Added
31855,,1055285003712524288,1055285003712524288,DMK,MSMATHIVANAN2,To Be Added
31856,,132992986,132992986,To Be Added,rajpushp11,To Be Added
31857,,853408474813911040,853408474813911040,ABVP,SashiOdisha,To Be Added
31858,,381725006,381725006,To Be Added,ROHITURR,To Be Added
31859,,1265929986097250304,1265929986097250304,INC,NameirakpamJay3,To Be Added
31860,,433562142,433562142,AAP,aapkavijay_,To Be Added
31861,,1059331001254584320,1059331001254584320,BJP,kushawah143,To Be Added
31862,,880249479672233987,880249479672233984,INC,AbomGocham,To Be Added
31863,,3286106028,3286106028,INC,Dipanka43540688,To Be Added
31864,,1266968283485536257,1266968283485536256,To Be Added,nsuirajitcell,To Be Added
31865,,2174369227,2174369227,BJP,DrUditaTyagi,To Be Added
31866,,752416223661555712,752416223661555712,BJP,WaghelaPratima,To Be Added
31867,,2692838006,2692838006,To Be Added,MahendraRishi,To Be Added
31868,,957910281463607296,957910281463607296,BJP,BJP4Jayanagar,To Be Added
31869,,890867106266267649,890867106266267648,BJP,darji_digant,To Be Added
31870,,786536766165622788,786536766165622784,To Be Added,sureshsharma555,To Be Added
31871,,1042363328234905601,1042363328234905600,DMK,AbdulWahabK4,To Be Added
31872,,1023835111995912192,1023835111995912192,GFP,vaigankarprajai,To Be Added
31873,,1044475449772933121,1044475449772933120,BJP,DehankarArchana,To Be Added
31874,,1101283320170598400,1101283320170598400,INC,Binashakhidevi1,To Be Added
31875,,2524696411,2524696411,BJP,jaiprakashiam,To Be Added
31876,,1142312855087112192,1142312855087112192,AIADMK,VNRavi_virugai,To Be Added
31877,,1219200809193205762,1219200809193205760,To Be Added,JPNaddaOfficial,To Be Added
31878,,906487927110111232,906487927110111232,BJP,VinodGu06054083,To Be Added
31879,,3010192795,3010192795,AAP,OmbirVerma,To Be Added
31880,,1013082790668177408,1013082790668177408,To Be Added,shikhamaitra1,To Be Added
31881,,1014413442,1014413442,INC,iftikarrubul,To Be Added
31882,,1170224657540079617,1170224657540079616,To Be Added,aitcsudip,To Be Added
31883,,732994171082936321,732994171082936320,INC,CM_KamalNath,To Be Added
31884,,4103329092,4103329092,INC,akmsiddhu1,To Be Added
31885,,928273048687452160,928273048687452160,DMK,satheeshAmal2,To Be Added
31886,,166934033,166934033,INC,AbdulJaleelINC,To Be Added
31887,,758885028721860608,758885028721860608,SAMAJWADI ,LalitMYOfficial,To Be Added
31888,,4001697372,4001697372,To Be Added,bjym4jalore,To Be Added
31889,,1087020040921112577,1087020040921112576,INC,Atish59883783,To Be Added
31890,,975326310523322368,975326310523322368,DMK,rn_stalin,To Be Added
31891,,1006966868127543296,1006966868127543296,To Be Added,IndiraMeena_,To Be Added
31892,,962749283521843200,962749283521843200,To Be Added,RpccObcTeam,To Be Added
31893,,713437595582136320,713437595582136320,To Be Added,sheshn1964,To Be Added
31894,,287306668,287306668,ABVP,themahendrab,To Be Added
31895,,859140435582656513,859140435582656512,INC,nsui_tripura23,To Be Added
31896,,796656997672239105,796656997672239104,BJP,Montuleo3,To Be Added
31897,,1189494174438920193,1189494174438920192,To Be Added,MLAhakamAliKhan,To Be Added
31898,,915237867525304322,915237867525304320,BJP,BJYM_Singrauli,To Be Added
31899,,870954802557145090,870954802557145088,NCP,Surekhancp,To Be Added
31900,,804997229819805696,804997229819805696,BJP,Aditidabhade,To Be Added
31901,,903195750435176448,903195750435176448,INC,vilhousielie,To Be Added
31902,,1108286185565114369,1108286185565114368,BJP,HNavjyot,To Be Added
31903,,1080395509741875200,1080395509741875200,INC,Sa_Ka_Patil,To Be Added
31904,,940617942965764096,940617942965764096,TDP,maganti_roopa,To Be Added
31905,,1004204699262771200,1004204699262771200,INC,TaiChachung,To Be Added
31906,,832956964959375360,832956964959375360,To Be Added,ShivrajBishno12,To Be Added
31907,,842743369507856384,842743369507856384,BJP,MediniudayGarud,To Be Added
31908,,2333106330,2333106330,INC,BanerjiMonalisa,To Be Added
31909,,3182817866,3182817866,To Be Added,TapasShahBjym,To Be Added
31910,,2527553754,2527553754,BJP,mahendranagar18,To Be Added
31911,,2393163043,2393163043,INC,aloksaxena98,To Be Added
31912,,744792426141802496,744792426141802496,To Be Added,mpa_india,To Be Added
31913,,815172267407708160,815172267407708160,INC,sharad_bareth,To Be Added
31914,,966922644208537605,966922644208537600,To Be Added,AmitSharmaInc,To Be Added
31915,,3241562144,3241562144,INC,javedkh79296811,To Be Added
31916,,401848787,401848787,BJP,J_MSharma,To Be Added
31917,,1005420177473732609,1005420177473732608,INC,AGopanna,To Be Added
31918,,1023932454153936896,1023932454153936896,BJP,PawanRanaa2222,To Be Added
31919,,392764384,392764384,To Be Added,mandharakeesh1,To Be Added
31920,,3073389961,3073389961,BJP,nvsubhash4bjp,To Be Added
31921,,806353546702716928,806353546702716928,ABVP,manoj_vaishnav_,To Be Added
31922,,739508557280907264,739508557280907264,To Be Added,SankarKumarMai1,To Be Added
31923,,808060396020056065,808060396020056064,BJP,PANDITHARSH1,To Be Added
31924,,872864711313731584,872864711313731584,INC,AmarNath14300,To Be Added
31925,,461931008,461931008,BJP,MlaPraful,To Be Added
31926,,2508713714,2508713714,INC,RAVIKUM01651871,To Be Added
31927,,1095512846492872705,1095512846492872704,AIADMK,AiadmkTms,To Be Added
31928,,360048245,360048245,To Be Added,dhirajmishrabjp,To Be Added
31929,,883860796635271173,883860796635271168,INC,Mosinpa52,To Be Added
31930,,955700373880107010,955700373880107008,OTHER,SwaeroTheegala,To Be Added
31931,,1187995457764634629,1187995457764634624,BJP,BalramThawani,To Be Added
31932,,829393387489001473,829393387489001472,INC,PrveenFharoougi,To Be Added
31933,,915120042,915120042,INC,BuranSyed,To Be Added
31934,,2267514385,2267514385,To Be Added,SaunPankaj,To Be Added
31935,,315655345,315655345,BJP,kirronmmehta,To Be Added
31936,,839914853384912896,839914853384912896,INC,NcpOsmanabad,To Be Added
31937,,96926071,96926071,TDP,ranjitbatsala,To Be Added
31938,,1176933624785932289,1176933624785932288,INC,CongressHari,To Be Added
31939,,948438520732925952,948438520732925952,BJP,ManjuLa78955825,To Be Added
31940,,1096309706589495297,1096309706589495296,BJP,bjp4kovai,To Be Added
31941,,129154018,129154018,INC,dksharmasge,To Be Added
31942,,1243157285796339712,1243157285796339712,BJP,Samreenkhan78,To Be Added
31943,,1149027470315671553,1149027470315671552,INC,AbrahamRoy19,To Be Added
31944,,3118659320,3118659320,INC,rjrohan_jain,To Be Added
31945,,578333699,578333699,BJP,Modi_Bhakt_Jha,To Be Added
31946,,608258871,608258871,To Be Added,subhashbhartiya,To Be Added
31947,,710391992,710391992,DMK,RajaSaravanaar,To Be Added
31948,,3241954609,3241954609,BJP,AbhijeetKodande,To Be Added
31949,,1176440823812018177,1176440823812018176,INC,WarjriArkin,To Be Added
31950,,101799847,101799847,To Be Added,patnaikdee,To Be Added
31951,,781427975766085632,781427975766085632,To Be Added,vijendradotasra,To Be Added
31952,,1610145126,1610145126,NCP,avisurnar,To Be Added
31953,,2745079099,2745079099,BJP,Tryambak4Nation,To Be Added
31954,,899051208178008064,899051208178008064,INC,anoopvrtweets,To Be Added
31955,,1013105453776060416,1013105453776060416,INC,JaganathPatnaik,To Be Added
31956,,764906422727565313,764906422727565312,INC,WaghSamarth,To Be Added
31957,,1164218433031958533,1164218433031958528,To Be Added,JyotipriyaMLA,To Be Added
31958,,905725769376083968,905725769376083968,To Be Added,Abhishekchotia2,To Be Added
31959,,134455655,134455655,BJP,ravibhadoria,To Be Added
31960,,817989193972543490,817989193972543488,BJP,ballari_ramanji,To Be Added
31961,,2873033773,2873033773,BJP,Kumar4Adarsh,To Be Added
31962,,3267882476,3267882476,BJP,nitin518,To Be Added
31963,,836792854219411456,836792854219411456,To Be Added,Maheshflair,To Be Added
31964,,790428003389939712,790428003389939712,To Be Added,rahul_sahara,To Be Added
31965,,1690306152,1690306152,BJP,samyaljaideep,To Be Added
31966,,2151193596,2151193596,BJP,VibhootiKashyap,To Be Added
31967,,837403399763202049,837403399763202048,INC,budhwarparas1,To Be Added
31968,,1251008048736264192,1251008048736264192,DMK,yprakash_mla,To Be Added
31969,,1250995921388662784,1250995921388662784,DMK,DevarajKDmk,To Be Added
31970,,878259999730020352,878259999730020352,INC,ChoudhBhaskar,To Be Added
31971,,2898729313,2898729313,INC,NSUIHaryana,To Be Added
31972,,4081773258,4081773258,To Be Added,AniketBJP,To Be Added
31973,,1469573869,1469573869,To Be Added,DrMradurekha,To Be Added
31974,,999320174523179008,999320174523179008,BJP,malikailash8140,To Be Added
31975,,898219140099395584,898219140099395584,BJP,JachakSudhir,To Be Added
31976,,1170986335110172673,1170986335110172672,BJP,BjpMedhekar,To Be Added
31977,,3033230857,3033230857,INC,PatelMannu1,To Be Added
31978,,3119334451,3119334451,INC,VikasCh34398707,To Be Added
31979,,904698786089320449,904698786089320448,INC,Rekha94466154,To Be Added
31980,,1181013770937593857,1181013770937593856,AIADMK,9QwnzIBTsk9dKJ5,To Be Added
31981,,3299744138,3299744138,INC,SinghiycKundan,To Be Added
31982,,806671197567991808,806671197567991808,BJP,GulabSingh4IT,To Be Added
31983,,1047488140519170048,1047488140519170048,INC,BoraRahman,To Be Added
31984,,3232554290,3232554290,To Be Added,Akamdeep_singh,To Be Added
31985,,912603785872076800,912603785872076800,BJP,AdvSivakumaBjp,To Be Added
31986,,785092962879406080,785092962879406080,INC,rathodv37178812,To Be Added
31987,,941661993634734081,941661993634734080,BJP,Anubhav4758,To Be Added
31988,,4737142058,4737142058,BJP,TagaTayi,To Be Added
31989,,879331049553231873,879331049553231872,BJP,manishdani78,To Be Added
31990,,541831914,541831914,INC,sneha2986,To Be Added
31991,,1033609860968013831,1033609860968013824,BJP,RajaDeori7,To Be Added
31992,,4622550979,4622550979,INC,DevarajINC,To Be Added
31993,,1044679983740796928,1044679983740796928,INC,PRAVEENRAJ0615,To Be Added
31994,,873399118143541248,873399118143541248,INC,VikasGurjar52,To Be Added
31995,,955634590873505792,955634590873505792,BJP,V5vXpBrsZcK4FYt,To Be Added
31996,,825766057478610947,825766057478610944,INC,RahulRaiINC,To Be Added
31997,,1159898743174393857,1159898743174393856,BJP,vkmishrabjp,To Be Added
31998,,1105824632534388737,1105824632534388736,BJP,CHUDASA20366257,To Be Added
31999,,3634924814,3634924814,BJP,iyogeshmaind,To Be Added
32000,,1070766868393189376,1070766868393189376,INC,KumarRohit_IYC,To Be Added
32001,,2601001544,2601001544,BJP,rpssisodiya,To Be Added
32002,,343885761,343885761,BJP,PradipGavade,To Be Added
32003,,2308012585,2308012585,BJP,vikassinha1984,To Be Added
32004,,783639501109207041,783639501109207040,To Be Added,maharia_nk,To Be Added
32005,,922527263853178880,922527263853178880,BJP,JayantyDr,To Be Added
32006,,1039101449253179392,1039101449253179392,To Be Added,PapiaDattaBJP,To Be Added
32007,,870351447564574720,870351447564574720,To Be Added,iuttampatelBJYM,To Be Added
32008,,733633106398347264,733633106398347264,BJP,kanta_kn,To Be Added
32009,,457413754,457413754,INC,MaswoodZ,To Be Added
32010,,832147400949170176,832147400949170176,DMK,PSUDHAKARADMK,To Be Added
32011,,959451086531760128,959451086531760128,RSS,Harishmehra__,To Be Added
32012,,618005266,618005266,OTHER,MaithilAnup,To Be Added
32013,,2295891596,2295891596,INC,SunitKMadhur,To Be Added
32014,,1207856926404444161,1207856926404444160,BJP,Pratik_2612,To Be Added
32015,,2912073344,2912073344,To Be Added,souravabvp,To Be Added
32016,,394675182,394675182,BJP,krishna2781983,To Be Added
32017,,1620654673,1620654673,BJP,RohitParwe,To Be Added
32018,,1126308217,1126308217,To Be Added,parwez_cusat,To Be Added
32019,,1151019605487284225,1151019605487284224,BJP,AjayJam23760596,To Be Added
32020,,996010043794309120,996010043794309120,To Be Added,SinghNaveen_IYC,To Be Added
32021,,1216641443030171648,1216641443030171648,To Be Added,RekhaChakrabo20,To Be Added
32022,,3106337766,3106337766,INC,sanjay31101976,To Be Added
32023,,1239793140736778242,1239793140736778240,INC,SevadalATH,To Be Added
32024,,1007871050535669761,1007871050535669760,INC,GanshyamMalviy4,To Be Added
32025,,1063797252156645376,1063797252156645376,INC,SurykantPisal,To Be Added
32026,,1095334845067059201,1095334845067059200,INC,DholeNcp,To Be Added
32027,,1047536453385736192,1047536453385736192,INC,SevadalLKO,To Be Added
32028,,965112482506342400,965112482506342400,INC,MumbaiCoDahisar,To Be Added
32029,,1012947366079619072,1012947366079619072,INC,sachin_tekawade,To Be Added
32030,,1098656970800738304,1098656970800738304,INC,SevadalLKH,To Be Added
32031,,709390105564155905,709390105564155904,BJP,vikramsharma_10,To Be Added
32032,,1014703834726313985,1014703834726313984,BJP,BJayanthaKumar1,To Be Added
32033,,886608373579436032,886608373579436032,INC,Zaildar_Talim,To Be Added
32034,,4361358375,4361358375,INC,DeepakMishra_MP,To Be Added
32035,,1282441759,1282441759,INC,dillip_ds,To Be Added
32036,,3119252899,3119252899,INC,panchalaprakas4,To Be Added
32037,,1106442249712230400,1106442249712230400,To Be Added,SamirDe95593575,To Be Added
32038,,913446798361890816,913446798361890816,BJP,narenthakur24,To Be Added
32039,,914834284992634880,914834284992634880,INC,JaiSinghMLA,To Be Added
32040,,1001052713512194050,1001052713512194048,To Be Added,royk12202,To Be Added
32041,,867268955689295874,867268955689295872,INC,HarpreetCheema_,To Be Added
32042,,276930264,276930264,To Be Added,advpanch,To Be Added
32043,,609439003,609439003,INC,iPrashantSingh,To Be Added
32044,,887339333757407236,887339333757407232,INC,BishalKumarBor1,To Be Added
32045,,907444419057541120,907444419057541120,BJP,Santosh67889657,To Be Added
32046,,899211521556754432,899211521556754432,BJP,BJPITDGL,To Be Added
32047,,760340541552922624,760340541552922624,BJP,RushikeshJAher,To Be Added
32048,,2881925876,2881925876,BJP,PatelMaulikBJYM,To Be Added
32049,,973405647734804480,973405647734804480,BJP,SalamJoySingh4,To Be Added
32050,,785283073084649473,785283073084649472,DMK,killaikandan,To Be Added
32051,,613473633,613473633,BJP,gurujyoti_das,To Be Added
32052,,3198461786,3198461786,To Be Added,kranthisena,To Be Added
32053,,136310426,136310426,To Be Added,smrtpuneet4u,To Be Added
32054,,814088219969146880,814088219969146880,To Be Added,Pandsaritesh,To Be Added
32055,,2194135342,2194135342,INC,TeamIOCUK,To Be Added
32056,,822076608102170624,822076608102170624,INC,vijeshmalech5,To Be Added
32057,,843493211662442497,843493211662442496,OTHER,YunisMubarakGul,To Be Added
32058,,3198572095,3198572095,NCP,pplshlok,To Be Added
32059,,806119852184174592,806119852184174592,To Be Added,pritamdeyonline,To Be Added
32060,,1635185971,1635185971,BJP,vmvenk,To Be Added
32061,,380778200,380778200,To Be Added,mukeshgoyalbjp,To Be Added
32062,,917394224504377345,917394224504377344,INC,SultanaYasmin12,To Be Added
32063,,1140515561094254593,1140515561094254592,INC,Deepak_jain_PHA,To Be Added
32064,,1041307551382437888,1041307551382437888,AMMK,RamanKumutha,To Be Added
32065,,825028644804259840,825028644804259840,INC,CherthalaIYC,To Be Added
32066,,1096806258,1096806258,INC,GGPonnambalam,To Be Added
32067,,843332423576440832,843332423576440832,INC,zarikar_nitin,To Be Added
32068,,226234783,226234783,VHP,Abhishek_Mshra,To Be Added
32069,,928872822276898816,928872822276898816,BJP,anujcha06875148,To Be Added
32070,,270486619,270486619,BJP,shivamgahlot,To Be Added
32071,,922353613342568448,922353613342568448,To Be Added,SusheelSharma_,To Be Added
32072,,1236470267997634560,1236470267997634560,To Be Added,CongressMalda,To Be Added
32073,,1135260967586095105,1135260967586095104,To Be Added,ChandanBJYM,To Be Added
32074,,805574409843048449,805574409843048448,ABVP,Akash_tiwari01,To Be Added
32075,,802336726672875521,802336726672875520,INC,amlendransui,To Be Added
32076,,1038091032389242880,1038091032389242880,INC,RachitV29861346,To Be Added
32077,,929582036691464192,929582036691464192,To Be Added,JugalSiyol,To Be Added
32078,,834436216619663363,834436216619663360,BJP,Abhinav4bjp,To Be Added
32079,,151367227,151367227,BJP,niteshmishra_,To Be Added
32080,,921054176666296322,921054176666296320,INC,AnamulIslamLas1,To Be Added
32081,,1039425442099343361,1039425442099343360,INC,tamil_tpk,To Be Added
32082,,1056562522612887552,1056562522612887552,INC,AnamulIslamLas2,To Be Added
32083,,922384637644513280,922384637644513280,BJP,imnayansinh,To Be Added
32084,,4629563475,4629563475,BJP,HinduMayurGohil,To Be Added
32085,,1094853375391195137,1094853375391195136,INC,Mohamma64540035,To Be Added
32086,,1188839574564261890,1188839574564261888,BJP,AnitaThakurMND,To Be Added
32087,,1055100474,1055100474,To Be Added,sbroytarak,To Be Added
32088,,2934932778,2934932778,To Be Added,AnmolTomer,To Be Added
32089,,3315160794,3315160794,INC,HAJINOORKHATIB,To Be Added
32090,,1086916510709215232,1086916510709215232,DMK,Gowthamsuju,To Be Added
32091,,1026711220349370368,1026711220349370368,BJP,BJP4Nagaon,To Be Added
32092,,897445387958714368,897445387958714368,BJP,RITESHPATIDARBJ,To Be Added
32093,,753891879192784896,753891879192784896,To Be Added,eMitraRajasthan,To Be Added
32094,,598405767,598405767,INC,mohasin4367,To Be Added
32095,,723137482120781824,723137482120781824,To Be Added,nemigurjar1,To Be Added
32096,,1041567482631385088,1041567482631385088,INC,GaneshP46578202,To Be Added
32097,,776808696902852608,776808696902852608,ABVP,TanmayPPradhan,To Be Added
32098,,4898266142,4898266142,BJP,udyanbhosale,To Be Added
32099,,1024688823152734208,1024688823152734208,BJP,VinodPa18474596,To Be Added
32100,,4906605288,4906605288,ABVP,tanmaya_dash1,To Be Added
32101,,1094325852513267712,1094325852513267712,INC,AshokNcp,To Be Added
32102,,1019587299091214337,1019587299091214336,INC,Nirmal123dasINC,To Be Added
32103,,951709112517107712,951709112517107712,To Be Added,ZaildarSaharan,To Be Added
32104,,486412583,486412583,To Be Added,RupendraRaushan,To Be Added
32105,,3306027744,3306027744,INC,btiwariiyc,To Be Added
32106,,758849695,758849695,To Be Added,Ramya_FC,To Be Added
32107,,1160563674735472640,1160563674735472640,BJP,CMTHAKU05437264,To Be Added
32108,,179087605,179087605,AAP,kanishkajadhav,To Be Added
32109,,1579656180,1579656180,INC,NSUIWestBengal,To Be Added
32110,,765930244998045696,765930244998045696,BJP,SatishVyas15,To Be Added
32111,,710736687266070528,710736687266070528,To Be Added,khan_Rakesh98,To Be Added
32112,,1016632418051035136,1016632418051035136,To Be Added,officialrajbjp,To Be Added
32113,,400568735,400568735,To Be Added,tarachandsaini1,To Be Added
32114,,930116018587832321,930116018587832320,AIADMK,singairamachand,To Be Added
32115,,1443983719,1443983719,INC,ttJunaidAli,To Be Added
32116,,803209021217878016,803209021217878016,BJP,SidramAnagond,To Be Added
32117,,966648664344092672,966648664344092672,To Be Added,DiwvediRaghuraj,To Be Added
32118,,1174611508879220736,1174611508879220736,INC,BasheerAhmedINC,To Be Added
32119,,1196296863810379776,1196296863810379776,To Be Added,AITC_Parliament,To Be Added
32120,,1064112062048100353,1064112062048100352,BJP,JaiteMev,To Be Added
32121,,908640046739156992,908640046739156992,To Be Added,BJP4UD,To Be Added
32122,,1046450342773190656,1046450342773190656,INC,prerumal,To Be Added
32123,,723800389745840129,723800389745840128,To Be Added,meghwaladuram,To Be Added
32124,,940059886901014529,940059886901014528,INC,GaneshDMore2,To Be Added
32125,,1260267113156972550,1260267113156972544,ADMK,PrabhakarN71,To Be Added
32126,,906788044627312642,906788044627312640,To Be Added,SatynarayanDha5,To Be Added
32127,,432448126,432448126,INC,VazhapadiKannan,To Be Added
32128,,390045675,390045675,DMK,sarannick,To Be Added
32129,,944882397635518464,944882397635518464,To Be Added,MahipalPipar,To Be Added
32130,,896406663594258432,896406663594258432,To Be Added,PTarunbharti,To Be Added
32131,,713692316498849792,713692316498849792,INC,kollamdcc,To Be Added
32132,,275814320,275814320,INC,hearthacker41,To Be Added
32133,,969854689016770560,969854689016770560,INC,ShahulHamid2786,To Be Added
32134,,1028968252515540994,1028968252515540992,To Be Added,PoonamSharma92,To Be Added
32135,,312520119,312520119,INC,NarayanMali123_,To Be Added
32136,,2851685582,2851685582,INC,atularjunwar,To Be Added
32137,,2941414543,2941414543,To Be Added,vickyagarwall,To Be Added
32138,,1189799761202667520,1189799761202667520,AIADMK,Ashok46778572,To Be Added
32139,,1161222568709435392,1161222568709435392,ABVP,PrernaPawar5,To Be Added
32140,,847839610914848769,847839610914848768,BJP,bhavin_bjp,To Be Added
32141,,329575271,329575271,BJP,annuc188,To Be Added
32142,,967886778,967886778,BJP,S_Khardekar,To Be Added
32143,,793329227399659520,793329227399659520,INC,Neerajbandhe1,To Be Added
32144,,812228873203175428,812228873203175424,BJP,Im_ArunVerma,To Be Added
32145,,3010258938,3010258938,BJP,NaranGadhaviBJP,To Be Added
32146,,1160857776286887936,1160857776286887936,To Be Added,BinaykrishnaBa4,To Be Added
32147,,933343975657709568,933343975657709568,To Be Added,JaloreDewasi,To Be Added
32148,,380819254,380819254,AAP,mjdoshi,To Be Added
32149,,1083013483958923264,1083013483958923264,INC,SevadalDLN,To Be Added
32150,,806115516,806115516,INC,malayaalappuzha,To Be Added
32151,,817297720381554689,817297720381554688,BJP,RudreshMrr,To Be Added
32152,,1048926888582762496,1048926888582762496,AMMK,AMMKTNITWING,To Be Added
32153,,288716551,288716551,BJP,Sidbakaria,To Be Added
32154,,2993499505,2993499505,INC,Narpat_Khatik,To Be Added
32155,,1102500191351975936,1102500191351975936,INC,JakirHu02075001,To Be Added
32156,,913422988610899970,913422988610899968,To Be Added,kamlesh_kanwa,To Be Added
32157,,983959118548369408,983959118548369408,BJP,aruntbjp,To Be Added
32158,,2306480545,2306480545,INC,hasanhaveliIYC,To Be Added
32159,,1036495497949732865,1036495497949732864,DMK,moven_de,To Be Added
32160,,849655073357672449,849655073357672448,To Be Added,PKhatot,To Be Added
32161,,919251400051298305,919251400051298304,To Be Added,iShivrajGunjal,To Be Added
32162,,966636910188703745,966636910188703744,To Be Added,dutta_tmc,To Be Added
32163,,3305662309,3305662309,INC,ROHITGohil9,To Be Added
32164,,1009055091805081606,1009055091805081600,INC,Hanspalofficial,To Be Added
32165,,874912685196005376,874912685196005376,INC,JJadhv,To Be Added
32166,,1053329088713125893,1053329088713125888,INC,MaheshwarChauh8,To Be Added
32167,,151000645,151000645,BJP,sabat_33,To Be Added
32168,,813392939036512257,813392939036512256,INC,BalbirSinghMLA,To Be Added
32169,,1406873574,1406873574,To Be Added,anshu_inc,To Be Added
32170,,1061289922965852160,1061289922965852160,AIADMK,KuppusamyM18,To Be Added
32171,,1207168389594017792,1207168389594017792,BJP,halwankaroffice,To Be Added
32172,,999698233231396865,999698233231396864,To Be Added,Abvpjaipurprant,To Be Added
32173,,913241000251842560,913241000251842560,INC,RAJKUMARSUNDA15,To Be Added
32174,,1073394358844440576,1073394358844440576,INC,ChandanBarua15,To Be Added
32175,,1252140596942290944,1252140596942290944,To Be Added,ManjuMeghwalINC,To Be Added
32176,,877935362856804352,877935362856804352,BJP,Satish92126863,To Be Added
32177,,1015811997038886914,1015811997038886912,INC,ChandanBarua14,To Be Added
32178,,860520805024776192,860520805024776192,BJP,thbasantasingh,To Be Added
32179,,1076019252686028800,1076019252686028800,To Be Added,Mahendr56893155,To Be Added
32180,,3045934152,3045934152,INC,vinodgothwal009,To Be Added
32181,,946640782978572288,946640782978572288,DMK,azar97dmk,To Be Added
32182,,2874796014,2874796014,INC,BNChandrappa,To Be Added
32183,,861272110974607360,861272110974607360,To Be Added,NilimaSinha1965,To Be Added
32184,,911854760482947073,911854760482947072,INC,WasimQu30474867,To Be Added
32185,,705642356507148288,705642356507148288,INC,RohitVermaTinku,To Be Added
32186,,896022963635367936,896022963635367936,To Be Added,PushkarAhir32,To Be Added
32187,,1109027394524835840,1109027394524835840,To Be Added,HalamSimon,To Be Added
32188,,1119783552852406273,1119783552852406272,INC,SevadalMG,To Be Added
32189,,4722189974,4722189974,BJP,ProfRoshanLal,To Be Added
32190,,3170663084,3170663084,To Be Added,TanmoyRoy90,To Be Added
32191,,2543505403,2543505403,BJP,DheerajGhate,To Be Added
32192,,1669531836,1669531836,To Be Added,AdhirajRoyChowd,To Be Added
32193,,130409595,130409595,To Be Added,AzadBarmer,To Be Added
32194,,1048180440,1048180440,INC,sanjayausarmal,To Be Added
32195,,715823490859929600,715823490859929600,AIADMK,Sathish94049781,To Be Added
32196,,1054355585708318720,1054355585708318720,NCP,SachinGhotkule,To Be Added
32197,,808983618462904320,808983618462904320,AAP,AYWMPOfficial,To Be Added
32198,,1087024945295691776,1087024945295691776,To Be Added,ParthaP36290598,To Be Added
32199,,421084757,421084757,AIADMK,VTTPrabhu,To Be Added
32200,,862618048573960193,862618048573960192,BJP,HarshVi71150600,To Be Added
32201,,1196947848828317696,1196947848828317696,INC,SevadalJJP,To Be Added
32202,,75257076,75257076,INC,KSNPILLAI,To Be Added
32203,,880130211827863552,880130211827863552,BJP,BJYM4Indore,To Be Added
32204,,982237130,982237130,BJP,bhavinjosh,To Be Added
32205,,889526008424038401,889526008424038400,INC,Shakeel06251671,To Be Added
32206,,920270168210554883,920270168210554880,DMK,PallakaraiSettu,To Be Added
32207,,1369998991,1369998991,BJP,Kanti_bhanderi,To Be Added
32208,,927888309254176769,927888309254176768,DMK,KubendranP1,To Be Added
32209,,861101976905326592,861101976905326592,BJP,DHARMU_RAI,To Be Added
32210,,278651437,278651437,BJP,Ravipathaniachd,To Be Added
32211,,995656435747958784,995656435747958784,INC,MeenaShaikh5,To Be Added
32212,,765852431028670464,765852431028670464,To Be Added,brajeshnitu1975,To Be Added
32213,,151321273,151321273,To Be Added,DrAditya_IITBHU,To Be Added
32214,,1095560506159452160,1095560506159452160,INC,Amir7Qureshi,To Be Added
32215,,4596604002,4596604002,INC,sarmanarayan1,To Be Added
32216,,1181840324970176512,1181840324970176512,To Be Added,Vijendra_Nagaur,To Be Added
32217,,101188631,101188631,INC,vishnuharipad,To Be Added
32218,,869559227890761729,869559227890761728,INC,Imdadul87815714,To Be Added
32219,,878183158201626625,878183158201626624,BJP,MaheshSgahlot,To Be Added
32220,,112352754,112352754,BJP,manish4bjp,To Be Added
32221,,900656180627873792,900656180627873792,BJP,HadiyaSaheb,To Be Added
32222,,3435201860,3435201860,BJD,ca_behera,To Be Added
32223,,715525558390489088,715525558390489088,AIADMK,KSManikandan15,To Be Added
32224,,3019876441,3019876441,BJP,viveksharma4bjp,To Be Added
32225,,742273897752563712,742273897752563712,INC,praveen_parmar5,To Be Added
32226,,818445386025148416,818445386025148416,INC,Heera_Yadav_IYC,To Be Added
32227,,1261636732765655040,1261636732765655040,INC,iyckundapura,To Be Added
32228,,953556951434063872,953556951434063872,DMK,lawyerjayaraj1,To Be Added
32229,,166863895,166863895,BJP,imajaydarade,To Be Added
32230,,1363494624,1363494624,INC,akshaykwaghmare,To Be Added
32231,,1034802050129780736,1034802050129780736,INC,maheshgurjar631,To Be Added
32232,,923490083084255234,923490083084255232,BJP,VivekCh51788113,To Be Added
32233,,918128692584267776,918128692584267776,BJP,RajeshParalkar1,To Be Added
32234,,67845590,67845590,BJP,swadesh171,To Be Added
32235,,774845691503972352,774845691503972352,INC,OfficeOfAM_,To Be Added
