,id,id_str,screen_name,confirmed_account_type,state,twitter_name,real_name,bioguide,office_holder,party,district,level,woman,birthday,last_updated
7108,816795517346836480,816795517346836480,recorderdannyo,1,Ohio,Danny O'Connor,,,,,,,,,2021-04-20
7109,769576446939504640,769576446939504640,tuscdems,1,Ohio,TuscDems,,,,,,,,,2021-04-20
7110,487112956,487112956,geaugademwomen,1,Ohio,GeaugaDemWomen,,,,,,,,,2021-04-20
7111,734814751247720448,734814751247720448,senecacodems,1,Ohio,SenecaCountyOhioDems,,,,,,,,,2021-04-20
7112,1109600119501008896,1109600119501008896,trentforjudge,1,Ohio,Trent Dougherty for Judge,,,,,,,,,2021-04-20
7113,956521992756383745,956521992756383745,griggsforohio,1,Ohio,Albert Griggs Jr,,,,,,,,,2021-04-20
7114,4918027529,4918027529,ccohiodems,1,Ohio,Champaign Co. Dems,,,,,,,,,2021-04-20
7115,926934360170926082,926934360170926082,tjones4congress,1,Ohio,Ted Jones,,,,,,,,,2021-04-20
7116,375793268,375793268,teamkraus,1,Ohio,Steve Kraus,,,,,,,,,2021-04-20
7117,24243155,24243155,sgarson,1,Ohio,Stuart Garson,,,,,,,,,2021-04-20
7118,3146550632,3146550632,beachwooddems,1,Ohio,Beachwood Democrats,,,,,,,,,2021-04-20
7119,362596305,362596305,dpspurrier,1,Ohio,David Spurrier,,,,,,,,,2021-04-20
7120,502527187,502527187,trumbullyd,1,Ohio,Trumbull Young Dems,,,,,,,,,2021-04-20
7121,1021504394695716870,1021504394695716870,fairfieldohdems,1,Ohio,Fairfield County Dems,,,,,,,,,2021-04-20
7122,1021734099785068545,1021734099785068545,loyd4liberty,1,Ohio,Candace Loyd for Geauga,,,,,,,,,2021-04-20
7123,469890457,469890457,b3brady3,1,Ohio,Ben Brady,,,,,,,,,2021-04-20
7124,971466185400254465,971466185400254465,kraus4thehaus,1,Ohio,Steven Kraus,,,,,,,,,2021-04-20
7125,744353646,744353646,hcodems,1,Ohio,Hardin County Ohio Democrats,,,,,,,,,2021-04-20
7126,4833537484,4833537484,judgepaulprice,1,Ohio,Paul Price,,,,,,,,,2021-04-20
7127,1005540017597501440,1005540017597501440,ccohdems,1,Ohio,Clinton County Democrats,,,,,,,,,2021-04-20
7128,813901513,813901513,bill_ebben,1,Ohio,William Ebben,,,,,,,,,2021-04-20
7129,244616851,244616851,lakectydemchair,1,Ohio,Tom Tagliamonte,,,,,,,,,2021-04-20
7130,3829222997,3829222997,auyoungdems,1,Ohio,AU Young Democrats,,,,,,,,,2021-04-20
7131,1012500628701138944,1012500628701138944,sciotodems,1,Ohio,Scioto County Democrats,,,,,,,,,2021-04-20
7132,2361205789,2361205789,bast4ohio,1,Ohio,Bast4Ohio,,,,,,,,,2021-04-20
7133,104836258,104836258,rhirth,1,Ohio,Ron Hirth,,,,,,,,,2021-04-20
7134,424828269,424828269,tombrinkmanjr,1,Ohio,"Tom Brinkman, Jr.",,,,,,,,,2021-04-20
7135,194233791,194233791,govmaryfallin,1,Oklahoma,Governor Mary Fallin,,,,,,,,,2021-04-20
7136,19791281,19791281,davidfholt,1,Oklahoma,Mayor David Holt,,,,,,,,,2021-04-20
7137,1092757885,1092757885,repjbridenstine,1,Oklahoma,Jim Bridenstine,Jim Bridenstine,B001283,2,2,1,3,False,1975-06-15,2021-04-20
7138,865210877678686208,865210877678686208,govstitt,1,Oklahoma,Governor Kevin Stitt,,,,,,,,,2021-04-20
7139,16441561,16441561,okpolicy,1,Oklahoma,Oklahoma Policy Institute,,,,,,,,,2021-04-20
7140,2966758114,2966758114,reprussell,1,Oklahoma,Rep. Steve Russell,Steve Russell,R000604,2,2,5,3,False,1963-05-25,2021-04-20
7141,80911302,80911302,agmikehunter,1,Oklahoma,Mike Hunter,,,,,,,,,2021-04-20
7142,27044466,27044466,jameslankford,1,Oklahoma,James Lankford,,,,,,,,,2021-04-20
7143,119463881,119463881,scottpruittok,1,Oklahoma,Scott Pruitt,,,,,,,,,2021-04-20
7144,22029476,22029476,officialokgop,1,Oklahoma,OK Republican Party,,,,,,,,,2021-04-20
7145,20097342,20097342,repmaryfallin,1,Oklahoma,Mary Fallin,Mary Fallin,F000453,2,2,5,3,True,1954-12-09,2021-04-20
7146,90429166,90429166,twshannon,1,Oklahoma,T.W. Shannon,,,,,,,,,2021-04-20
7147,223519227,223519227,steelmancamp,1,Missouri,Sarah Steelman 2012,,,,,,,,,2021-04-20
7148,20961223,20961223,okdemocrats,1,Oklahoma,OK Democratic Party,,,,,,,,,2021-04-20
7149,72590517,72590517,oksenateinfo,1,Oklahoma,,,,,,,,,,2021-04-20
7150,21975415,21975415,ltgovpinnell,1,Oklahoma,Lt. Governor Matt Pinnell,,,,,,,,,2021-04-20
7151,2308584679,2308584679,happ4wi,1,Wisconsin,Susan Happ,,,,,,,,,2021-04-20
7152,21329888,21329888,usrepsullivan,1,Oklahoma,US Rep John Sullivan,John Sullivan,S001155,2,2,1,3,False,1965-01-01,2021-04-20
7153,66715629,66715629,ltgovtoddlamb,1,Oklahoma,Todd Lamb,,,,,,,,,2021-04-20
7154,1525752824,1525752824,cyndimunson85,1,Oklahoma,Cyndi Munson,,,,,,,,,2021-04-20
7155,74227418,74227418,okelections,1,Oklahoma,Oklahoma State Election Board,,,,,,,,,2021-04-20
7156,726620593,726620593,okhousenews,1,Oklahoma,OKHouseNews,,,,,,,,,2021-04-20
7157,14253797,14253797,clarkjolley,1,Oklahoma,Clark Jolley,,,,,,,,,2021-04-20
7158,2280884857,2280884857,oksenatedems,1,Oklahoma,Oklahoma Senate Democrats,,,,,,,,,2021-04-20
7159,460785613,460785613,housedemsok,1,Oklahoma,Oklahoma House Democrats PAC,,,,,,,,,2021-04-20
7160,351146600,351146600,kmcdugle,1,Oklahoma,Representative Kevin McDugle,,,,,,,,,2021-04-20
7161,34165415,34165415,almcaffrey,1,Oklahoma,Al McAffrey,,,,,,,,,2021-04-20
7162,40406009,40406009,nathandahm,1,Oklahoma,Nathan Dahm,,,,,,,,,2021-04-20
7163,981265103327776768,981265103327776768,cyndi4ok,1,Oklahoma,Cyndi Ralston,,,,,,,,,2021-04-20
7164,14828342,14828342,ydok,1,Oklahoma,OK Young Democrats,,,,,,,,,2021-04-20
7165,453705463,453705463,regenthickman,1,Oklahoma,Jeff Hickman,,,,,,,,,2021-04-20
7166,135621078,135621078,oktreasurer,1,Oklahoma,Treasurer Randy McDaniel,,,,,,,,,2021-04-20
7167,1061398388,1061398388,spkrhickmanok,1,Oklahoma,Jeffrey W. Hickman,,,,,,,,,2021-04-20
7168,91179070,91179070,teamsullivan,1,Oklahoma,John Sullivan,,,,,,,,,2021-04-20
7169,1963725535,1963725535,senatorsimpson,1,Oklahoma,Frank Simpson,,,,,,,,,2021-04-20
7170,48417199,48417199,oklahomaformike,1,Oklahoma,Mike Thompson,,,,,,,,,2021-04-20
7171,25629570,25629570,kevincalvey,1,Oklahoma,Kevin Calvey,,,,,,,,,2021-04-20
7172,3841920012,3841920012,scottok16,1,Oklahoma,Scott Fetgatter,,,,,,,,,2021-04-20
7173,1092487471126990848,1092487471126990848,oklahousedems,1,Oklahoma,Oklahoma House Democrats,,,,,,,,,2021-04-20
7174,558706676,558706676,mazzeimike,1,Oklahoma,Mike Mazzei,,,,,,,,,2021-04-20
7175,860510877296074752,860510877296074752,senator_scott,1,Oklahoma,Paul Scott,,,,,,,,,2021-04-20
7176,866860578312245249,866860578312245249,vwhiterankin,1,Oklahoma,Vickie White Rankin,,,,,,,,,2021-04-20
7177,175177957,175177957,okcollegerepub,1,Oklahoma,OK Fed of CR,,,,,,,,,2021-04-20
7178,927742524361465857,927742524361465857,ramforsenate,1,Illinois,Ram Villivalam,,,,,,,,,2021-04-20
7179,983849212633862144,983849212633862144,gentnerdrummond,1,Oklahoma,Gentner Drummond,,,,,,,,,2021-04-20
7180,41041517,41041517,wrightfortulsa,1,Oklahoma,"John A. Wright, AAS",,,,,,,,,2021-04-20
7181,755032189423742976,755032189423742976,eagles_cr,1,Oklahoma,OC College Republicans,,,,,,,,,2021-04-20
7182,766014620964388865,766014620964388865,okhsd,1,Oklahoma,Oklahoma HS Dems,,,,,,,,,2021-04-20
7183,3763174693,3763174693,sheriffrice,1,Oklahoma,Jim Rice for Sheriff,,,,,,,,,2021-04-20
7184,2293280791,2293280791,hubbardok3,1,Oklahoma,Hubbard for Congress,,,,,,,,,2021-04-20
7185,250188760,250188760,ronwyden,1,Oregon,Ron Wyden,Ron Wyden,W000779,1,1,99,3,False,1949-05-03,2021-04-20
7186,3023272478,3023272478,oregongovbrown,1,Oregon,Governor Kate Brown,,,,,,,,,2021-04-20
7187,32010840,32010840,repgregwalden,1,Oregon,Archive: Rep. Greg Walden,Greg Walden,W000791,2,2,2,3,False,1957-01-10,2021-04-20
7188,22650582,22650582,ordems,1,Oregon,Oregon Democrats,,,,,,,,,2021-04-20
7189,415117361,415117361,katebrownforor,1,Oregon,Kate Brown,,,,,,,,,2021-04-20
7190,1478466624,1478466624,osugop,1,Oregon,College Republicans - Corvallis,,,,,,,,,2021-04-20
7191,1571144725,1571144725,commishfish,1,Oregon,Nick Fish,,,,,,,,,2021-04-20
7192,21949966,21949966,orsendemocrats,1,Oregon,OR Senate Democrats,,,,,,,,,2021-04-20
7193,1282228765,1282228765,rep_a_mckelvey,1,Hawaii,Rep Angus McKelvey,,,,,,,,,2021-04-20
7194,34954281,34954281,oregonhousegop,1,Oregon,OR House Republicans,,,,,,,,,2021-04-20
7195,87541837,87541837,orsenaters,1,Oregon,,,,,,,,,,2021-04-20
7196,1073882673276485633,1073882673276485633,jamesperrync,1,North Carolina,Senator Jim Perry,,,,,,,,,2021-04-20
7197,90483944,90483944,treasurerread,1,Oregon,Treasurer Read,,,,,,,,,2021-04-20
7198,1132156746,1132156746,michaeldembrow,1,Oregon,Sen. Michael Dembrow,,,,,,,,,2021-04-20
7199,860778133,860778133,eshfororegon,1,Oregon,Sen. Steiner Hayward,,,,,,,,,2021-04-20
7200,122124607,122124607,wydenfororegon,1,Oregon,Wyden for Oregon,,,,,,,,,2021-04-20
7201,14417516,14417516,hotcouponmama,1,Oregon,Julie Parrish,,,,,,,,,2021-04-20
7202,137823987,137823987,blumenauermedia,1,Oregon,Blumenauer Media,Earl Blumenauer,B000574,1,1,3,3,False,1948-08-16,2021-04-20
7203,1081174082,1081174082,senburdick,1,Oregon,Senator Ginny Burdick,,,,,,,,,2021-04-20
7204,458123596,458123596,jvpfororegon,1,Oregon,Jessica Vega Pederson,,,,,,,,,2021-04-20
7205,69553221,69553221,lakegopohio,1,Ohio,Lake County GOP,,,,,,,,,2021-04-20
7206,15069109,15069109,bradavakian,1,Oregon,Brad Avakian,,,,,,,,,2021-04-20
7207,2598238230,2598238230,robnosse,1,Oregon,Rob Nosse,,,,,,,,,2021-04-20
7208,963539288,963539288,oregoncapitol,1,Oregon,Oregon State Capitol,,,,,,,,,2021-04-20
7209,79294402,79294402,drichardsonor,1,Oregon,Dennis Richardson,,,,,,,,,2021-04-20
7210,524643400,524643400,senatorknopp,1,Oregon,Tim Knopp,,,,,,,,,2021-04-20
7211,214021777,214021777,kathywyenandt,1,Ohio,Kathy Wyenandt,,,,,,,,,2021-04-20
7212,51374505,51374505,oregongop,1,Oregon,Oregon GOP Comms,,,,,,,,,2021-04-20
7213,118448026,118448026,multnomahgop,1,Oregon,Multnomah County GOP,,,,,,,,,2021-04-20
7214,305202284,305202284,senatorwinters,1,Oregon,Sen. Jackie Winters,,,,,,,,,2021-04-20
7215,254279527,254279527,repsalesquivel,1,Oregon,Rep. Sal Esquivel,,,,,,,,,2021-04-20
7216,1873081328,1873081328,monicafororegon,1,Oregon,Dr. Monica Wehby,,,,,,,,,2021-04-20
7217,37137258,37137258,chrisedwardsor,1,Oregon,Chris Edwards,,,,,,,,,2021-04-20
7218,4876657325,4876657325,carpenterforor,1,Oregon,Sam Carpenter for Oregon,,,,,,,,,2021-04-20
7219,281378711,281378711,brianboquistgop,1,Oregon,Brian Boquist,,,,,,,,,2021-04-20
7220,936003953921110017,936003953921110017,rachel_prusak,1,Oregon,Rep Rachel Prusak,,,,,,,,,2021-04-20
7221,180564322,180564322,votegregwalden,1,Oregon,,,,,,,,,,2021-04-20
7222,2273493398,2273493398,cedrichaydenor,1,Oregon,Cedric Hayden,,,,,,,,,2021-04-20
7223,918859331465912321,918859331465912321,layda2018,1,Oregon,Drew A. Layda,,,,,,,,,2021-04-20
7224,85638967,85638967,repsprenger,1,Oregon,Sherrie Sprenger,,,,,,,,,2021-04-20
7225,752123083,752123083,dennislinthicum,1,Oregon,Dennis Linthicum,,,,,,,,,2021-04-20
7226,20347420,20347420,philbarnhartor,1,Oregon,Phil Barnhart,,,,,,,,,2021-04-20
7227,637095275,637095275,johndavisforor,1,Oregon,John Davis,,,,,,,,,2021-04-20
7228,39796364,39796364,shawnlindsay,1,Oregon,Shawn Lindsay,,,,,,,,,2021-04-20
7229,585005675,585005675,drbudpierce,1,Oregon,Bud Pierce,,,,,,,,,2021-04-20
7230,276702015,276702015,salesquivelgop,1,Oregon,Sal Esquivel,,,,,,,,,2021-04-20
7231,117187436,117187436,joycesegers,1,Oregon,Joyce Segers,,,,,,,,,2021-04-20
7232,325337328,325337328,jeffheyen,1,Oregon,Jeff Heyen,,,,,,,,,2021-04-20
7233,348111758,348111758,oregonyds,1,Oregon,Young OR Dems (YODA),,,,,,,,,2021-04-20
7234,510963118,510963118,repgreenlick,1,Oregon,Mitch Greenlick,,,,,,,,,2021-04-20
7235,69508656,69508656,cg912project,1,Oregon,Cottage Grove 912 Project,,,,,,,,,2021-04-20
7236,221130425,221130425,annathroneholst,1,New York,Anna Throne-Holst,,,,,,,,,2021-04-20
7237,237838883,237838883,repkatieeyre,1,Oregon,Rep Katie Eyre,,,,,,,,,2021-04-20
7238,2600519233,2600519233,clackreps,1,Oregon,ClackCo Republicans,,,,,,,,,2021-04-20
7239,100549229,100549229,joinscott,1,Oregon,Scott Bruun,,,,,,,,,2021-04-20
7240,1085674220149825536,1085674220149825536,repneronhd26,1,Oregon,Courtney Neron,,,,,,,,,2021-04-20
7241,4833263702,4833263702,lchavezderemer,1,Oregon,Lori Chavez-DeRemer,,,,,,,,,2021-04-20
7242,716420191266025472,716420191266025472,danielcrowe4or,1,Oregon,Daniel Zene Crowe,,,,,,,,,2021-04-20
7243,2432661522,2432661522,danmasonforhd30,1,Oregon,Dan Mason,,,,,,,,,2021-04-20
7244,2558066396,2558066396,oregonlanegop,1,Oregon,Lane County GOP,,,,,,,,,2021-04-20
7245,2165943120,2165943120,deschutesgop,1,Oregon,Deschutes County GOP,,,,,,,,,2021-04-20
7246,121905148,121905148,huffman2010,1,Oregon,Jim Huffman,,,,,,,,,2021-04-20
7247,285780519,285780519,waynekrieger,1,Oregon,Wayne Krieger,,,,,,,,,2021-04-20
7248,3232655142,3232655142,senatormonroe,1,Oregon,Rod Monroe,,,,,,,,,2021-04-20
7249,1047601284931452928,1047601284931452928,courtneyforhd26,1,Oregon,Courtney Neron,,,,,,,,,2021-04-20
7250,1548666332,1548666332,votethurane,1,Arizona,Thurane Aung Khin,,,,,,,,,2021-04-20
7251,252797129,252797129,jcrpcc,1,Oregon,The Jackson County Republican party,,,,,,,,,2021-04-20
7252,190862418,190862418,davidwu2010,1,Oregon,David Wu,,,,,,,,,2021-04-20
7253,1137590713,1137590713,macthornberry,1,Texas,Mac Thornberry,,,,,,,,,2021-04-20
7254,968206336889520129,968206336889520129,jessica4oregon,1,Oregon,Jessica Gomez,,,,,,,,,2021-04-20
7255,18126516,18126516,johnberg,1,Oregon,John Bergqvist,,,,,,,,,2021-04-20
7256,96208672,96208672,scottfororegon,1,Oregon,Scott Roberts,,,,,,,,,2021-04-20
7257,307914383,307914383,clatsopdems,1,Oregon,ClatsopDems,,,,,,,,,2021-04-20
7258,45216181,45216181,ncmonty1,1,Oregon,Monty Stewart,,,,,,,,,2021-04-20
7259,625917247,625917247,ordelegates,1,Oregon,Oregon Delegates,,,,,,,,,2021-04-20
7260,171598736,171598736,senbobcasey,1,Pennsylvania,Senator Bob Casey,Robert Casey,C001070,1,1,99,3,False,1960-04-13,2021-04-20
7261,202790178,202790178,michael_nutter,1,Pennsylvania,Michael A. Nutter,,,,,,,,,2021-04-20
7262,221162525,221162525,sentoomey,1,Pennsylvania,Senator Pat Toomey,Patrick Toomey,T000461,1,2,99,3,False,1961-11-17,2021-04-20
7263,2350674487,2350674487,lynnstewart4nv,1,Nevada,Lynn Stewart,,,,,,,,,2021-04-20
7264,2978837542,2978837542,governortomwolf,1,Pennsylvania,Governor Tom Wolf,,,,,,,,,2021-04-20
7265,23541684,23541684,billpeduto,1,Pennsylvania,bill peduto,,,,,,,,,2021-04-20
7266,18592146,18592146,yrnf,1,National,Young Republican National Federation,,,,,,,,,2021-04-20
7267,55049166,55049166,allontheline_pa,1,Pennsylvania,All On The Line PA,,,,,,,,,2021-04-20
7268,239871673,239871673,reploubarletta,1,Pennsylvania,Lou Barletta,Lou Barletta,B001269,2,2,11,3,False,1956-01-28,2021-04-20
7269,24209167,24209167,joshshapiropa,1,Pennsylvania,Josh Shapiro,,,,,,,,,2021-04-20
7270,32453116,32453116,pahousedems,1,Pennsylvania,PA House Democrats,,,,,,,,,2021-04-20
7271,40045792,40045792,joegruters,1,Florida,Joe Gruters,,,,,,,,,2021-04-20
7272,40931973,40931973,paattorneygen,1,Pennsylvania,AG Josh Shapiro,,,,,,,,,2021-04-20
7273,23450558,23450558,padems,1,Pennsylvania,PA Democratic Party,,,,,,,,,2021-04-20
7274,17813701,17813701,pagop,1,Pennsylvania,PA GOP,,,,,,,,,2021-04-20
7275,19983468,19983468,pahousegop,1,Pennsylvania,PA House Republicans 🇺🇸,,,,,,,,,2021-04-20
7276,23430917,23430917,pasenatedems,1,Pennsylvania,PaSenateDems,,,,,,,,,2021-04-20
7277,829797714,829797714,govedrendell,1,Pennsylvania,Ed Rendell,,,,,,,,,2021-04-20
7278,976735243,976735243,repsims,1,Pennsylvania,Rep. Brian Sims,,,,,,,,,2021-04-20
7279,246372265,246372265,afppennsylvania,1,Pennsylvania,AFP Pennsylvania,,,,,,,,,2021-04-20
7280,892946194812555264,892946194812555264,delia4staterep,1,Illinois,Delia Ramirez,,,,,,,,,2021-04-20
7281,64401051,64401051,pasenategop,1,Pennsylvania,PA Senate GOP,,,,,,,,,2021-04-20
7282,4718706551,4718706551,helengymatlarge,1,Pennsylvania,Helen Gym,,,,,,,,,2021-04-20
7283,2370835412,2370835412,gregghaddad,1,Connecticut,Gregory Haddad,,,,,,,,,2021-04-20
7284,26062385,26062385,pattoomey,1,Pennsylvania,Pat Toomey,,,,,,,,,2021-04-20
7285,46764631,46764631,joesestak,1,Pennsylvania,Joe Sestak,Joe Sestak,S001169,2,1,7,3,False,1951-12-12,2021-04-20
7286,237944147,237944147,repfitzpatrick,1,Pennsylvania,Mike Fitzpatrick,Michael Fitzpatrick,F000451,2,2,8,3,False,1963-06-28,2021-04-20
7287,222574347,222574347,politicspa,1,Pennsylvania,Sy Snyder,,,,,,,,,2021-04-20
7288,527102034,527102034,conservfirst,1,National,Conservative First,,,,,,,,,2021-04-20
7289,1155212191,1155212191,keithrothfus,1,Pennsylvania,Keith Rothfus,Keith Rothfus,R000598,2,2,12,3,False,1962-04-25,2021-04-20
7290,88040819,88040819,epagreatlakes,1,National,EPA Great Lakes,,,,,,,,,2021-04-20
7291,81964784,81964784,hollybensonfl,1,Florida,Holly Benson,,,,,,,,,2021-04-20
7292,99973716,99973716,mariaqsanchez,1,Pennsylvania,Maria Quinones-Sanchez,,,,,,,,,2021-04-20
7293,20078009,20078009,senarlenspecter,1,Pennsylvania,Sen. Arlen Specter,Arlen Specter,S000709,2,1,99,3,False,1930-02-12,2021-04-20
7294,551520612,551520612,maketheroadact,1,Pennsylvania,Make the Road Action 🦋,,,,,,,,,2021-04-20
7295,875460560015343616,875460560015343616,jessforcongress,1,Pennsylvania,Jess King,,,,,,,,,2021-04-20
7296,907204954582024192,907204954582024192,marcforpa,1,Pennsylvania,Marc Friedenberg,,,,,,,,,2021-04-20
7297,78965661,78965661,pachamber,1,Pennsylvania,Pennsylvania Chamber,,,,,,,,,2021-04-20
7298,281633898,281633898,nicolergalloway,1,Missouri,Nicole Galloway,,,,,,,,,2021-04-20
7299,94154021,94154021,bob_casey,1,Pennsylvania,Bob Casey Jr.,,,,,,,,,2021-04-20
7300,221779251,221779251,repturzai,1,Pennsylvania,,,,,,,,,,2021-04-20
7301,801264172642213888,801264172642213888,pghdsa,1,Pennsylvania,Pittsburgh DSA,,,,,,,,,2021-04-20
7302,857705067532648448,857705067532648448,governorsoffice,1,Pennsylvania,Office of the Governor,,,,,,,,,2021-04-20
7303,1101091676,1101091676,paauditorgen,1,Pennsylvania,Auditor General Tim DeFoor,,,,,,,,,2021-04-20
7304,246283063,246283063,senatorscarnati,1,Pennsylvania,,,,,,,,,,2021-04-20
7305,48477900,48477900,payoungdems,1,Pennsylvania,Pennsylvania Young Democrats,,,,,,,,,2021-04-20
7306,57950334,57950334,ltgovstack,1,Pennsylvania,Mike Stack,,,,,,,,,2021-04-20
7307,389546586,389546586,joetorsella,1,Pennsylvania,Joe Torsella,,,,,,,,,2021-04-20
7308,69393419,69393419,corbettforgov,1,Pennsylvania,Tom Corbett,,,,,,,,,2021-04-20
7309,20328811,20328811,timothyburns,1,Pennsylvania,Tim Burns,,,,,,,,,2021-04-20
7310,543969777,543969777,realscottwagner,1,Pennsylvania,Scott R. Wagner,,,,,,,,,2021-04-20
7311,976707642,976707642,repharris,1,Pennsylvania,Jordan A. Harris,,,,,,,,,2021-04-20
7312,2657844983,2657844983,senatorcosta,1,Pennsylvania,Senator Jay Costa,,,,,,,,,2021-04-20
7313,894664386303983616,894664386303983616,pamforpa,1,Pennsylvania,Pam Iovino,,,,,,,,,2021-04-20
7314,621485812,621485812,cfrench2012,1,North Carolina,Cameron French,,,,,,,,,2021-04-20
7315,221379453,221379453,repbloom,1,Pennsylvania,Rep. Stephen Bloom,,,,,,,,,2021-04-20
7316,226257979,226257979,senatoraument,1,Pennsylvania,Sen. Ryan P. Aument,,,,,,,,,2021-04-20
7317,35802171,35802171,repbryancutler,1,Pennsylvania,Rep. Bryan Cutler,,,,,,,,,2021-04-20
7318,637088536,637088536,reppattykim,1,Pennsylvania,Rep. Patty Kim,,,,,,,,,2021-04-20
7319,144856178,144856178,senatorpileggi,1,Pennsylvania,Sen. Dominic Pileggi,,,,,,,,,2021-04-20
7320,57769091,57769091,waynedfontana,1,Pennsylvania,Wayne D. Fontana,,,,,,,,,2021-04-20
7321,2447912858,2447912858,senscottwagner,1,Pennsylvania,Senator Scott Wagner,,,,,,,,,2021-04-20
7322,1335517206,1335517206,allysonschwartz,1,Pennsylvania,Allyson Y. Schwartz,,,,,,,,,2021-04-20
7323,35840334,35840334,repgrove,1,Pennsylvania,Rep. Seth Grove,,,,,,,,,2021-04-20
7324,50643903,50643903,mypls,1,Pennsylvania,Pennsylvania Legislative Services,,,,,,,,,2021-04-20
7325,1277460384,1277460384,erinforpa,1,Pennsylvania,Erin McClelland,,,,,,,,,2021-04-20
7326,142399105,142399105,repmikesturla,1,Pennsylvania,Mike Sturla,,,,,,,,,2021-04-20
7327,252565323,252565323,repdonatucci,1,Pennsylvania,Rep. Maria P Donatucci,,,,,,,,,2021-04-20
7328,224777375,224777375,reptinadavis,1,Pennsylvania,Rep. Tina Davis,,,,,,,,,2021-04-20
7329,2894826527,2894826527,senatorhaywood,1,Pennsylvania,Senator Art Haywood,,,,,,,,,2021-04-20
7330,1531234194,1531234194,senlisabaker,1,Pennsylvania,Senator Lisa Baker,,,,,,,,,2021-04-20
7331,4702171407,4702171407,cherelleparker9,1,Pennsylvania,Cherelle Parker,,,,,,,,,2021-04-20
7332,976711568,976711568,repgainey,1,Pennsylvania,Ed Gainey,,,,,,,,,2021-04-20
7333,562107904,562107904,alleghenydemsch,1,Pennsylvania,Nancy Patton Mills,,,,,,,,,2021-04-20
7334,976709875,976709875,repmjdaley,1,Pennsylvania,Mary Jo Daley,,,,,,,,,2021-04-20
7335,976711044,976711044,repkinsey,1,Pennsylvania,Stephen Kinsey,,,,,,,,,2021-04-20
7336,234872414,234872414,repmikehanna,1,Pennsylvania,Rep. Mike Hanna,,,,,,,,,2021-04-20
7337,226610802,226610802,repdelissio,1,Pennsylvania,Rep. Pam DeLissio,,,,,,,,,2021-04-20
7338,187972951,187972951,sensantarsiero,1,Pennsylvania,Steve Santarsiero,,,,,,,,,2021-04-20
7339,242742137,242742137,repyoungblood,1,Pennsylvania,Rosita C. Youngblood,,,,,,,,,2021-04-20
7340,1623716108,1623716108,rachelreddick,1,Pennsylvania,Rachel Reddick,,,,,,,,,2021-04-20
7341,1123972801520656385,1123972801520656385,partymajority,1,National,,,,,,,,,,2021-04-20
7342,253698733,253698733,repdomcosta,1,Pennsylvania,Dom Costa,,,,,,,,,2021-04-20
7343,2348721614,2348721614,paul_torkelson,1,Minnesota,Paul Torkelson,,,,,,,,,2021-04-20
7344,799348782093701120,799348782093701120,reprabb,1,Pennsylvania,Rep. Chris Rabb,,,,,,,,,2021-04-20
7345,1490838589,1490838589,senatormensch,1,Pennsylvania,Senator Bob Mensch,,,,,,,,,2021-04-20
7346,3266147180,3266147180,hartmanforpa,1,Pennsylvania,Christina Hartman,,,,,,,,,2021-04-20
7347,854449775202246658,854449775202246658,jeff_bartos,1,Pennsylvania,Jeff Bartos,,,,,,,,,2021-04-20
7348,1241822899,1241822899,repstephenson,1,Texas,Phil Stephenson,,,,,,,,,2021-04-20
7349,1561327818,1561327818,senjohnrafferty,1,Pennsylvania,Sen. John Rafferty,,,,,,,,,2021-04-20
7350,3403585863,3403585863,repleanne,1,Pennsylvania,Rep. Leanne Krueger,,,,,,,,,2021-04-20
7351,18156608,18156608,dauphingop,1,Pennsylvania,Dauphin County GOP,,,,,,,,,2021-04-20
7352,810842690833317889,810842690833317889,sensharifstreet,1,Pennsylvania,Senator Sharif Street,,,,,,,,,2021-04-20
7353,1490710675,1490710675,sentomlinson,1,Pennsylvania,Tommy Tomlinson,,,,,,,,,2021-04-20
7354,253697236,253697236,repcaltagirone,1,Pennsylvania,Tom Caltagirone,,,,,,,,,2021-04-20
7355,221768911,221768911,repjerrymullery,1,Pennsylvania,Rep. Gerald Mullery,,,,,,,,,2021-04-20
7356,19069521,19069521,penndems,1,Pennsylvania,Penn Democrats,,,,,,,,,2021-04-20
7357,231126326,231126326,repnealgoodman,1,Pennsylvania,,,,,,,,,,2021-04-20
7358,257029559,257029559,repjohngalloway,1,Pennsylvania,John Galloway,,,,,,,,,2021-04-20
7359,1112647938,1112647938,senvulakovich,1,Pennsylvania,Randy Vulakovich,,,,,,,,,2021-04-20
7360,242850876,242850876,delcodems,1,Pennsylvania,DelCo Democrats 🌊,,,,,,,,,2021-04-20
7361,86936187,86936187,rothfusforpa,1,Pennsylvania,Keith Rothfus,,,,,,,,,2021-04-20
7362,1025077550,1025077550,repsnyder,1,Pennsylvania,Pam Snyder,,,,,,,,,2021-04-20
7363,893840598599335936,893840598599335936,letsturnpablue,1,Pennsylvania,Turn PA Blue,,,,,,,,,2021-04-20
7364,1454829865,1454829865,repschreiber,1,Pennsylvania,Rep. Kevin Schreiber,,,,,,,,,2021-04-20
7365,3439707681,3439707681,painsurancedept,1,Pennsylvania,PA Department of Insurance,,,,,,,,,2021-04-20
7366,3241530276,3241530276,auditorgalloway,1,Missouri,Auditor Galloway,,,,,,,,,2021-04-20
7367,925403591468339200,925403591468339200,scottforpa,1,Pennsylvania,Scott Uehlinger for Congress,,,,,,,,,2021-04-20
